1280.000000 	 20.433445 	 5.000000 	 14.766096
1290.000000 	 20.218554 	 5.000000 	 14.663741
1300.000000 	 20.205055 	 5.000000 	 14.562456
1310.000000 	 20.388218 	 5.000000 	 14.463077
1320.000000 	 20.761755 	 5.000000 	 14.366403
1330.000000 	 21.317902 	 5.000000 	 14.273192
1340.000000 	 22.047533 	 5.000000 	 14.184155
1350.000000 	 22.940268 	 5.000000 	 14.099947
1360.000000 	 23.984581 	 5.000000 	 14.021171
1370.000000 	 25.167940 	 5.000000 	 13.948364
1380.000000 	 26.476925 	 5.000000 	 13.882005
1390.000000 	 27.897373 	 5.000000 	 13.822502
1400.000000 	 29.414518 	 5.000000 	 13.770196
1410.000000 	 31.013123 	 5.000000 	 13.725359
1420.000000 	 32.677616 	 5.000000 	 13.688193
1430.000000 	 34.392250 	 5.000000 	 13.658832
1440.000000 	 36.141232 	 5.000000 	 13.637334
1450.000000 	 37.908844 	 5.000000 	 13.623696
1460.000000 	 39.679592 	 5.000000 	 13.617844
1470.000000 	 41.438335 	 5.000000 	 13.619639
1480.000000 	 43.170403 	 5.000000 	 13.628883
1490.000000 	 44.861691 	 5.000000 	 13.645318
1500.000000 	 46.498783 	 5.000000 	 13.668631
1510.000000 	 48.069057 	 5.000000 	 13.698458
1520.000000 	 49.560764 	 5.000000 	 13.734387
1530.000000 	 50.963081 	 5.000000 	 13.775970
1540.000000 	 52.266243 	 5.000000 	 13.822712
1550.000000 	 53.461540 	 5.000000 	 13.874093
1560.000000 	 54.541389 	 5.000000 	 13.929564
1570.000000 	 55.499386 	 5.000000 	 13.988556
1580.000000 	 56.330311 	 5.000000 	 14.050480
1590.000000 	 57.030148 	 5.000000 	 14.114738
1600.000000 	 57.596100 	 5.000000 	 14.180730
1610.000000 	 58.026566 	 5.000000 	 14.247850
1620.000000 	 58.321152 	 5.000000 	 14.315501
1630.000000 	 58.480610 	 5.000000 	 14.383095
1640.000000 	 58.506840 	 5.000000 	 14.450056
1650.000000 	 58.402824 	 5.000000 	 14.515831
1660.000000 	 58.172585 	 5.000000 	 14.579888
1670.000000 	 57.821117 	 5.000000 	 14.641725
1680.000000 	 57.354324 	 5.000000 	 14.700868
1690.000000 	 56.778957 	 5.000000 	 14.756878
1700.000000 	 56.102528 	 5.000000 	 14.809354
1710.000000 	 55.333225 	 5.000000 	 14.857934
1720.000000 	 54.479820 	 5.000000 	 14.902300
1730.000000 	 53.551617 	 5.000000 	 14.942173
1740.000000 	 52.558300 	 5.000000 	 14.977324
1750.000000 	 51.509899 	 5.000000 	 15.007567
1760.000000 	 50.416653 	 5.000000 	 
